,Date,Smoothed Positive,Smoothed Negative,Smoothed Total,Percentage Positive,Percentage Negative,Average Sentiment,Smoothed Cases,Smoothed New Cases,Cases Ratio,Smoothed Deaths,Smoothed New Deaths,Mobility,Google Trends
87,Apr 21 2020,11505.2,5307.6,26760.8,0.4299273564317958,0.1983348778810798,0.07109543323693107,2557136.2,78986.6,1.0408092808500768,181258.6,6155.0,71.7757585052984,34
88,Apr 22 2020,11251.4,5155.4,26034.2,0.4321776739826843,0.19802413748069844,0.08077535870017684,2637405.8,80269.6,1.0162432615152444,187834.4,6575.8,72.86317902955939,34
89,Apr 23 2020,10742.8,4985.6,24961.6,0.43037305300942247,0.19973078648804565,0.08053366371690383,2719831.8,82426.0,1.0268644667470623,194437.2,6602.8,73.53569157836029,34
90,Apr 24 2020,10936.8,5058.6,25284.0,0.4325581395348837,0.20007119126720457,0.0749461928268592,2801797.2,81965.4,0.994411957392085,200385.2,5948.0,83.04782208588956,35
91,Apr 25 2020,11655.0,5233.0,26749.2,0.43571396527746625,0.19563201890149987,0.06568304179744905,2882142.2,80345.0,0.9802306827027014,205912.0,5526.8,78.36470161740101,32
92,Apr 26 2020,11760.8,5226.6,26957.8,0.4362670544332252,0.1938808062972498,0.0670756513515234,2959744.4,77602.2,0.9658622191797871,211361.4,5449.4,66.6395398773006,34
93,Apr 27 2020,12317.8,5434.2,28114.4,0.43813134905955664,0.19328884841931535,0.0811812668291316,3035367.8,75623.4,0.9745007229176492,216829.6,5468.2,75.72440881204685,32
94,Apr 28 2020,12881.0,5505.0,29046.2,0.44346592669609103,0.1895256522367814,0.08103164134422676,3110903.2,75535.4,0.9988363390167594,222374.6,5545.0,77.12466815393194,31
95,Apr 29 2020,12783.2,5266.8,28501.2,0.44851444851444855,0.1847922192749779,0.07974030766673905,3189258.8,78355.6,1.037336136434043,228178.4,5803.8,78.18877579475739,29
96,Apr 30 2020,11536.6,4963.8,26062.2,0.44265641427047603,0.19045974629923798,0.07877225625311203,3269991.0,80732.2,1.0303309527334357,234117.4,5939.0,83.45174288901283,30
97,May 01 2020,11097.6,5024.8,25451.2,0.4360344502420318,0.19742880492864776,0.0874145292228609,3351190.6,81199.6,1.0057895114960327,239454.4,5337.0,94.91405744562186,30
98,May 02 2020,11231.8,5040.8,25701.8,0.4370044121423402,0.19612634134574233,0.0695121184457146,3432196.4,81005.8,0.9976132887354124,244263.4,4809.0,92.44659230340211,28
99,May 03 2020,10947.8,4920.4,24996.8,0.43796805991166865,0.19684119567304614,0.06245592556115943,3512463.8,80267.4,0.9908846033247001,249054.2,4790.8,78.66387618516454,28
100,May 04 2020,10376.6,4838.8,23891.8,0.43431637632995423,0.2025297382365498,0.07418762437972365,3593326.0,80862.2,1.0074102313018736,254143.4,5089.2,85.16363636363636,26
101,May 05 2020,10389.6,4764.0,23591.4,0.44039777206948294,0.20193799435387472,0.08243435267082205,3675888.0,82562.0,1.0210209467464402,259249.4,5106.0,85.63278304517567,26
102,May 06 2020,9897.4,4410.4,22198.8,0.44585292898715245,0.19867740598590913,0.07290741471212643,3761226.2,85338.2,1.033625638913786,264778.4,5529.0,88.91844116006692,23
103,May 07 2020,8866.2,4092.0,19958.8,0.44422510371365015,0.20502234603282762,0.07877375701493931,3848076.0,86849.8,1.017713052302486,270334.8,5556.4,93.82040156162856,24
104,May 08 2020,9116.4,4353.0,20926.0,0.4356494313294466,0.20801873267705248,0.07419582154873064,3934177.2,86101.2,0.9913805213138084,275430.2,5095.4,103.1731372002231,24
105,May 09 2020,10330.2,4752.0,23387.2,0.4417031538619416,0.2031880686871451,0.06717906071982782,4017522.2,83345.0,0.9679888317468281,279886.4,4456.2,101.69872002230898,26
106,May 10 2020,10679.6,4913.8,24280.8,0.43983723765279564,0.2023738921287602,0.06528882689772007,4099769.8,82247.6,0.9868330433739277,284370.2,4483.8,80.27827105409928,27
107,May 11 2020,11215.4,5172.0,25382.2,0.4418608316064013,0.2037648430790081,0.07459899502889424,4180664.4,80894.6,0.9835496719661121,288786.0,4415.8,,25
108,May 12 2020,11803.4,5463.8,26680.8,0.4423930316932026,0.20478396449881564,0.07305377094420529,4264253.0,83588.6,1.0333025937454416,293402.4,4616.4,,29
109,May 13 2020,11676.4,5300.4,25735.8,0.45370262435984116,0.20595435152589,0.07348325479304155,4351862.2,87609.2,1.048099860507294,298348.6,4946.2,98.00250697155604,26
110,May 14 2020,10756.0,5103.6,23932.8,0.4494250568257789,0.21324709185720017,0.07609961713631112,4442585.8,90723.6,1.0355487779822212,303434.4,5085.8,103.18351366424986,24
111,May 15 2020,12727.6,6180.0,30777.6,0.4135345186109379,0.20079538365564567,0.08292792445502314,4532291.4,89705.6,0.9887791048856086,308076.6,4642.2,117.93519241494701,25
112,May 16 2020,13264.0,6471.5,32560.5,0.40736475176978243,0.19875309040094594,0.07186184364273832,4579271.5,90944.0,1.0138051582063996,310496.0,4495.75,114.98875627440046,25
113,May 17 2020,14268.333333333334,6919.333333333333,35724.333333333336,0.39940096852752094,0.1936868427682345,0.05337043468807612,4625203.333333333,88890.33333333333,0.9774183380248651,312772.3333333333,4238.333333333333,96.44832682654767,24
